event_hour,source,medium,device_type,os,users,page_views,conversions,revenue
2020-12-02 15:00:00.000000 UTC,<Other>,referral,mobile,iOS,4,42,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,referral,desktop,Windows,4,13,0,0.0
2020-12-02 15:00:00.000000 UTC,google,organic,desktop,Windows,4,12,0,0.0
2020-12-02 15:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,0,0,0.0
2020-12-02 15:00:00.000000 UTC,(direct),(none),mobile,iOS,1,1,0,0.0
2020-12-02 15:00:00.000000 UTC,(direct),(none),mobile,Web,8,124,0,0.0
2020-12-02 15:00:00.000000 UTC,google,organic,desktop,Macintosh,3,9,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,3,4,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,referral,mobile,Web,3,3,0,0.0
2020-12-02 15:00:00.000000 UTC,google,organic,desktop,<Other>,3,14,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,referral,desktop,<Other>,2,6,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,4,23,0,0.0
2020-12-02 15:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,2,0,0.0
2020-12-02 15:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,1,2,0,0.0
2020-12-02 15:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,0,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,<Other>,mobile,Android,2,9,0,0.0
2020-12-02 15:00:00.000000 UTC,(direct),(none),mobile,Android,4,2,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,19,0,0.0
2020-12-02 15:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,1,0,0.0
2020-12-02 15:00:00.000000 UTC,google,cpc,mobile,Web,1,3,0,0.0
2020-12-02 15:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,2,0,0.0
2020-12-02 15:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,9,0,0.0
2020-12-02 15:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,3,0,0.0
2020-12-02 16:00:00.000000 UTC,google,organic,mobile,Android,3,5,0,0.0
2020-12-02 16:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,2,2,0,0.0
2020-12-02 16:00:00.000000 UTC,<Other>,referral,desktop,Web,4,16,0,0.0
2020-12-02 16:00:00.000000 UTC,google,organic,mobile,Web,16,35,0,0.0
2020-12-02 16:00:00.000000 UTC,google,organic,desktop,Windows,5,6,0,0.0
2020-12-02 16:00:00.000000 UTC,(direct),(none),mobile,Android,5,13,0,0.0
2020-12-02 16:00:00.000000 UTC,google,organic,tablet,iOS,2,4,0,0.0
2020-12-02 16:00:00.000000 UTC,(direct),(none),desktop,Web,16,78,1,72.9
2020-12-02 16:00:00.000000 UTC,google,organic,desktop,Web,26,236,1,47.68
